# position,p_value_total
1.950000000000000000e+02,8.247329349990947245e-01
1.950000000000000000e+02,2.814895286378176209e-01
1.950000000000000000e+02,1.479872050214255663e-01
1.960000000000000000e+02,2.395437262357414387e-01
1.960000000000000000e+02,3.692437684833121958e-01
1.960000000000000000e+02,4.124569980083288012e-01
1.970000000000000000e+02,4.381073088297423035e-01
1.970000000000000000e+02,2.998973987567143396e-01
1.970000000000000000e+02,8.782062888526767086e-01
1.980000000000000000e+02,5.770414629730219458e-01
1.980000000000000000e+02,4.530750196149435638e-01
1.980000000000000000e+02,9.019252821534190501e-01
1.990000000000000000e+02,5.625565815679883785e-01
1.990000000000000000e+02,5.759550968676443450e-01
1.990000000000000000e+02,2.443116663648983167e-01
2.000000000000000000e+02,9.143581386927394083e-01
2.000000000000000000e+02,1.953044842778683121e-01
2.000000000000000000e+02,7.513428692135916132e-01
2.010000000000000000e+02,8.555133079847908606e-01
2.010000000000000000e+02,1.396583982135312929e-01
2.010000000000000000e+02,6.734262779890156647e-01
2.020000000000000000e+02,3.311606011225783353e-01
2.020000000000000000e+02,6.113827026374554774e-02
2.020000000000000000e+02,2.685738427183294030e-01
2.030000000000000000e+02,6.679340937896071084e-01
2.030000000000000000e+02,7.993843925402860373e-01
2.030000000000000000e+02,3.362303096143400283e-01
2.040000000000000000e+02,7.556279799625807703e-02
2.040000000000000000e+02,5.775846460257106491e-02
2.040000000000000000e+02,9.113404550666908202e-03
2.050000000000000000e+02,1.621099643913332111e-01
2.050000000000000000e+02,9.958355965960528910e-02
2.050000000000000000e+02,4.194580240207616828e-02
2.060000000000000000e+02,2.933188484519283143e-02
2.060000000000000000e+02,8.751282515541070756e-03
2.060000000000000000e+02,1.991671193192105956e-03
2.070000000000000000e+02,4.600760456273764176e-01
2.070000000000000000e+02,4.155350353068984481e-01
2.070000000000000000e+02,1.358561168447099954e-01
2.080000000000000000e+02,3.192105739634256700e-01
2.080000000000000000e+02,4.432977246665459337e-01
2.080000000000000000e+02,2.353793228317943229e-02
2.090000000000000000e+02,3.970064578429597368e-01
2.090000000000000000e+02,3.851167843563280679e-01
2.090000000000000000e+02,3.361699559418190875e-02
2.100000000000000000e+02,7.011889673486632057e-01
2.100000000000000000e+02,5.582714708189993186e-02
2.100000000000000000e+02,4.985816886957571414e-01
2.110000000000000000e+02,9.835234474017744422e-01
2.110000000000000000e+02,7.073450419458024441e-02
2.110000000000000000e+02,5.213350232361638747e-01
2.120000000000000000e+02,7.259943267547830370e-01
2.120000000000000000e+02,4.179491822077373575e-01
2.120000000000000000e+02,2.316977488080149694e-01
2.130000000000000000e+02,6.667873740117086223e-01
2.130000000000000000e+02,6.253847546623212406e-01
2.130000000000000000e+02,2.470275816283420967e-01
2.140000000000000000e+02,9.143581386927394083e-01
2.140000000000000000e+02,1.511255959925161541e-01
2.140000000000000000e+02,7.404188544872954969e-01
2.150000000000000000e+02,7.779588387953406681e-01
2.150000000000000000e+02,1.646448186372140854e-01
2.150000000000000000e+02,7.462128070493089238e-01
2.160000000000000000e+02,7.343834872351983067e-01
2.160000000000000000e+02,4.165610477397549416e-01
2.160000000000000000e+02,2.256020278833966997e-01
2.170000000000000000e+02,7.551451505824129384e-01
2.170000000000000000e+02,7.247872533043635546e-01
2.170000000000000000e+02,1.924075079968615987e-01
2.180000000000000000e+02,6.697447039652363321e-01
2.180000000000000000e+02,5.582714708189993186e-02
2.180000000000000000e+02,4.142676081839579694e-01
2.190000000000000000e+02,6.938861729736254258e-01
2.190000000000000000e+02,5.359406119862393514e-02
2.190000000000000000e+02,4.484881405033496193e-01
2.200000000000000000e+02,6.780735107731304945e-01
2.200000000000000000e+02,5.770414629730219458e-01
2.200000000000000000e+02,9.318607037238216262e-02
2.210000000000000000e+02,8.555133079847908606e-01
2.210000000000000000e+02,7.305812058663769815e-01
2.210000000000000000e+02,6.329289637274427838e-01
2.220000000000000000e+02,1.934335204297181476e-01
2.220000000000000000e+02,1.092401472629609543e-02
2.220000000000000000e+02,3.705715492787736015e-02
2.230000000000000000e+02,1.132838433218661400e-01
2.230000000000000000e+02,2.543907296759007619e-01
2.230000000000000000e+02,1.327780795461403754e-03
2.240000000000000000e+02,4.355724545838614015e-01
2.240000000000000000e+02,1.246303337558090363e-01
2.240000000000000000e+02,6.276781942181181538e-03
2.250000000000000000e+02,6.791598768785080953e-01
2.250000000000000000e+02,6.977488080149677474e-01
2.250000000000000000e+02,2.610296336532078043e-01
2.260000000000000000e+02,1.169050636731245041e-01
2.260000000000000000e+02,8.775423984549460266e-02
2.260000000000000000e+02,1.949423622427424660e-02
2.270000000000000000e+02,1.768362604864506110e-02
2.270000000000000000e+02,1.689902830587241200e-03
2.270000000000000000e+02,1.768362604864506110e-02
2.280000000000000000e+02,3.148047558693946590e-01
2.280000000000000000e+02,2.256020278833966997e-01
2.280000000000000000e+02,1.961494356931619276e-01
2.290000000000000000e+02,7.871929506910495533e-01
2.290000000000000000e+02,8.708431408051180433e-01
2.290000000000000000e+02,4.049127889432072025e-01
2.300000000000000000e+02,6.923169774880801874e-01
2.300000000000000000e+02,7.296759007785623419e-02
2.300000000000000000e+02,3.010441185346128257e-01
2.310000000000000000e+02,6.905063673124509638e-01
2.310000000000000000e+02,8.751282515541070062e-02
2.310000000000000000e+02,3.373770293922385144e-01
2.320000000000000000e+02,6.617176655199469293e-01
2.320000000000000000e+02,5.981048946828414203e-02
2.320000000000000000e+02,7.970305993119681798e-01
2.330000000000000000e+02,6.190476190476190688e-01
2.330000000000000000e+02,6.371537208039109723e-01
2.330000000000000000e+02,3.492667028788701833e-01
2.340000000000000000e+02,4.419095901985635733e-01
2.340000000000000000e+02,2.759973444384090646e-01
2.340000000000000000e+02,9.372925342507091306e-01
2.350000000000000000e+02,4.573601303639326376e-01
2.350000000000000000e+02,4.753455247751825485e-01
2.350000000000000000e+02,9.794193976703482463e-01
2.360000000000000000e+02,7.730701913211418530e-01
2.360000000000000000e+02,3.522240328323978376e-01
2.360000000000000000e+02,4.675599010199770755e-01
2.370000000000000000e+02,4.845192829983704375e-01
2.370000000000000000e+02,2.498642042368278138e-01
2.370000000000000000e+02,9.898605830164765029e-01
2.380000000000000000e+02,3.729253425070915839e-01
2.380000000000000000e+02,4.688273281429174988e-01
2.380000000000000000e+02,8.694550063371355719e-01
2.390000000000000000e+02,5.277325125233870429e-01
2.390000000000000000e+02,2.053835475888707851e-01
2.390000000000000000e+02,5.625565815679883785e-01
2.400000000000000000e+02,3.330919186432494405e-01
2.400000000000000000e+02,3.747359526827207521e-01
2.400000000000000000e+02,7.993843925402860373e-01
2.410000000000000000e+02,4.381073088297423035e-01
2.410000000000000000e+02,6.883336351016959842e-01
2.410000000000000000e+02,7.326935844046110757e-01
2.420000000000000000e+02,8.319753757016113971e-01
2.420000000000000000e+02,4.005673245216971323e-01
2.420000000000000000e+02,6.977488080149677474e-01
2.430000000000000000e+02,4.274247087935300615e-01
2.430000000000000000e+02,1.184139054861488294e-01
2.430000000000000000e+02,8.610054921841994169e-01
2.440000000000000000e+02,9.735047377632929377e-01
2.440000000000000000e+02,1.574023779346973295e-01
2.440000000000000000e+02,7.011889673486632057e-01
2.450000000000000000e+02,9.692799806868247492e-01
2.450000000000000000e+02,9.549158066268332856e-01
2.450000000000000000e+02,1.009716941275876634e-01
2.460000000000000000e+02,7.513428692135916132e-01
2.460000000000000000e+02,4.753455247751825485e-01
2.460000000000000000e+02,7.212263866256261868e-02
2.470000000000000000e+02,9.674090168386746402e-01
2.470000000000000000e+02,9.197296155471060830e-01
2.470000000000000000e+02,6.791598768785080953e-01
2.480000000000000000e+02,1.386323857806747439e-01
2.480000000000000000e+02,1.140684410646387870e-02
2.480000000000000000e+02,6.162109964391333100e-02
2.490000000000000000e+02,1.469008389160480488e-01
2.490000000000000000e+02,4.949001146719777568e-03
2.490000000000000000e+02,7.845977427726477660e-02
2.500000000000000000e+02,2.998973987567143396e-01
2.500000000000000000e+02,1.698352344740177433e-01
2.500000000000000000e+02,2.957329953527672306e-02
2.510000000000000000e+02,7.513428692135916132e-01
2.510000000000000000e+02,7.151306657010079171e-01
2.510000000000000000e+02,4.224757076468103056e-01
2.520000000000000000e+02,3.038203874705776020e-01
2.520000000000000000e+02,3.274186734262780063e-01
2.520000000000000000e+02,3.488442271712233894e-02
2.530000000000000000e+02,9.958355965960528910e-02
2.530000000000000000e+02,2.414146900838915876e-03
2.530000000000000000e+02,5.516325668416922900e-02
2.540000000000000000e+02,4.484881405033496193e-01
2.540000000000000000e+02,2.635041342265677100e-01
2.540000000000000000e+02,1.599372321805781968e-02
2.550000000000000000e+02,7.714406421630756183e-01
2.550000000000000000e+02,6.655199468887681435e-01
2.550000000000000000e+02,9.331884845192830458e-01
2.560000000000000000e+02,6.617176655199469293e-01
2.560000000000000000e+02,3.397911762930774099e-02
2.560000000000000000e+02,1.479872050214255663e-01
2.570000000000000000e+02,7.625082986299716037e-01
2.570000000000000000e+02,4.568773009837648336e-02
2.570000000000000000e+02,4.875973202969400844e-01
2.580000000000000000e+02,6.816947311243889418e-01
2.580000000000000000e+02,1.032651336833846356e-01
2.580000000000000000e+02,6.852555978031262818e-01
2.590000000000000000e+02,6.897217695696783446e-01
2.590000000000000000e+02,5.359406119862393514e-02
2.590000000000000000e+02,4.085943629669865351e-01
2.600000000000000000e+02,7.797694489709698640e-02
2.600000000000000000e+02,7.242440702516747542e-02
2.600000000000000000e+02,5.340092944655682183e-01
2.610000000000000000e+02,7.343834872351983067e-01
2.610000000000000000e+02,1.823887983583800942e-01
2.610000000000000000e+02,5.390186492848090261e-01
2.620000000000000000e+02,8.920272798599794273e-01
2.620000000000000000e+02,8.823706922566237898e-02
2.620000000000000000e+02,9.447160359707887922e-01
2.630000000000000000e+02,7.057154927877361539e-01
2.630000000000000000e+02,2.046593035186191067e-01
2.630000000000000000e+02,9.319210573963425670e-01
2.640000000000000000e+02,9.962580723036996710e-01
2.640000000000000000e+02,9.463455851288550547e-02
2.640000000000000000e+02,7.564729313778743025e-01
2.650000000000000000e+02,6.178405455971995863e-01
2.650000000000000000e+02,3.959804454101031879e-01
2.650000000000000000e+02,9.807471784658096381e-02
2.660000000000000000e+02,5.713078640835295152e-01
2.660000000000000000e+02,6.806687186915323373e-01
2.660000000000000000e+02,1.701973565091435825e-01
2.670000000000000000e+02,4.204840364536182040e-01
2.670000000000000000e+02,5.571247510411008186e-01
2.670000000000000000e+02,2.675478302854728541e-01
2.680000000000000000e+02,9.579938439254028770e-01
2.680000000000000000e+02,1.942181181724907946e-01
2.680000000000000000e+02,8.283541553503530608e-01
2.690000000000000000e+02,5.134890458084374609e-01
2.690000000000000000e+02,1.612650129760395956e-01
2.690000000000000000e+02,8.233448005311123641e-01
2.700000000000000000e+02,3.106403524654475223e-01
2.700000000000000000e+02,3.395497616029935495e-01
2.700000000000000000e+02,4.288128432615124774e-01
2.710000000000000000e+02,4.188544872955519138e-01
2.710000000000000000e+02,2.795582111171464601e-01
2.710000000000000000e+02,8.934757680004827840e-01
2.720000000000000000e+02,3.038203874705776020e-01
2.720000000000000000e+02,2.786529060293319038e-01
2.720000000000000000e+02,7.928661959080209876e-01
2.730000000000000000e+02,7.115094453497495808e-01
2.730000000000000000e+02,2.089444142676081806e-01
2.730000000000000000e+02,9.497857444625505963e-01
2.740000000000000000e+02,9.255235681091193989e-01
2.740000000000000000e+02,5.299052447341420780e-02
2.740000000000000000e+02,6.839278170076649177e-01
2.750000000000000000e+02,2.010984368398817113e-01
2.750000000000000000e+02,4.688273281429174988e-01
2.750000000000000000e+02,8.144728106705293458e-01
2.760000000000000000e+02,9.331884845192830458e-01
2.760000000000000000e+02,1.754481260184682367e-01
2.760000000000000000e+02,5.995533828233448048e-01
2.770000000000000000e+02,9.962580723036996710e-01
2.770000000000000000e+02,1.129217212867403008e-01
2.770000000000000000e+02,5.328625746876697322e-01
2.780000000000000000e+02,5.833785985877241176e-01
2.780000000000000000e+02,7.845977427726477660e-02
2.780000000000000000e+02,8.215341903554831404e-01
2.790000000000000000e+02,5.725752912064698830e-01
2.790000000000000000e+02,3.851167843563280679e-01
2.790000000000000000e+02,4.968917858651699104e-01
2.800000000000000000e+02,5.691351318727744246e-01
2.800000000000000000e+02,2.869213591647051809e-01
2.800000000000000000e+02,9.182811274066027263e-01
2.810000000000000000e+02,2.102118413905486038e-01
2.810000000000000000e+02,2.773854789063914805e-01
2.810000000000000000e+02,8.074114309855754401e-01
2.820000000000000000e+02,3.386444565151789377e-01
2.820000000000000000e+02,2.928963727442814857e-01
2.820000000000000000e+02,5.435451747238819742e-01
2.830000000000000000e+02,3.703301345886897411e-01
2.830000000000000000e+02,4.165610477397549416e-01
2.830000000000000000e+02,7.824853642344136162e-01
2.840000000000000000e+02,4.213893415414328159e-01
2.840000000000000000e+02,7.603355664192166241e-01
2.840000000000000000e+02,7.011889673486632057e-01
2.850000000000000000e+02,6.578550304786046077e-01
2.850000000000000000e+02,4.779407326935843914e-01
2.850000000000000000e+02,6.068561771983824737e-01
2.860000000000000000e+02,2.295250165972599343e-01
2.860000000000000000e+02,3.593457661898726285e-01
2.860000000000000000e+02,4.737159756171163139e-01
2.870000000000000000e+02,3.030357897278049273e-01
2.870000000000000000e+02,6.111412879473715476e-01
2.870000000000000000e+02,5.886293680970486886e-01
2.880000000000000000e+02,3.421449695213953923e-01
2.880000000000000000e+02,4.932102118413905223e-01
2.880000000000000000e+02,6.529060293318847963e-01
2.890000000000000000e+02,3.802884905546502492e-01
2.890000000000000000e+02,4.500573359888949132e-01
2.890000000000000000e+02,7.390307200193131365e-01
2.900000000000000000e+02,6.021485907417466477e-01
2.900000000000000000e+02,2.795582111171464601e-01
2.900000000000000000e+02,9.347576800048282841e-01
2.910000000000000000e+02,8.449514152936206113e-01
2.910000000000000000e+02,1.924075079968615987e-01
2.910000000000000000e+02,6.768664373227111231e-01
2.920000000000000000e+02,9.289637274428148572e-01
2.920000000000000000e+02,5.603234956847124026e-01
2.920000000000000000e+02,2.245156617780191821e-01
2.930000000000000000e+02,8.144728106705293458e-01
2.930000000000000000e+02,7.390307200193131365e-01
2.930000000000000000e+02,1.504617055947854443e-01
2.940000000000000000e+02,4.544631540829259242e-01
2.940000000000000000e+02,6.591224576015450864e-01
2.940000000000000000e+02,3.128130846762025574e-01
2.950000000000000000e+02,7.526102963365320919e-01
2.950000000000000000e+02,2.236103566902045980e-01
2.950000000000000000e+02,9.704267004647232353e-01
2.960000000000000000e+02,4.819844287524895909e-01
2.960000000000000000e+02,2.450962641076709636e-01
2.960000000000000000e+02,6.734262779890156647e-01
2.970000000000000000e+02,4.021365200072424262e-01
2.970000000000000000e+02,4.753455247751825485e-01
2.970000000000000000e+02,4.977970909529844667e-01
2.980000000000000000e+02,2.304303216850745462e-01
2.980000000000000000e+02,6.544148711449091493e-01
2.980000000000000000e+02,4.300199167119319044e-01
2.990000000000000000e+02,2.353793228317943020e-01
2.990000000000000000e+02,4.530750196149435638e-01
2.990000000000000000e+02,2.328444685859134555e-01
3.000000000000000000e+02,6.681151548071699586e-02
3.000000000000000000e+02,5.172913271772587862e-01
3.000000000000000000e+02,1.349508117568954113e-01
