# position,p_value_coverage
5.830000000000000000e+02,6.910078455039227185e-02
5.840000000000000000e+02,1.106819553409776752e-01
5.850000000000000000e+02,1.619794809897404930e-01
5.860000000000000000e+02,1.876885938442969248e-01
5.870000000000000000e+02,5.505733252866626959e-01
5.880000000000000000e+02,7.460470730235365666e-01
5.890000000000000000e+02,9.136391068195534038e-01
5.900000000000000000e+02,7.271575135787567978e-01
5.910000000000000000e+02,4.330114665057332446e-01
5.920000000000000000e+02,3.822570911285455564e-01
5.930000000000000000e+02,4.173204586602293209e-01
5.940000000000000000e+02,2.378394689197344536e-01
5.950000000000000000e+02,2.713337356668678590e-01
5.960000000000000000e+02,3.258901629450814963e-01
5.970000000000000000e+02,4.301750150875075507e-01
5.980000000000000000e+02,5.427881713940857500e-01
5.990000000000000000e+02,7.397103198551598924e-01
6.000000000000000000e+02,8.690404345202172864e-01
6.010000000000000000e+02,7.560651780325889915e-01
6.020000000000000000e+02,9.724200362100181572e-01
6.030000000000000000e+02,8.923958961979481241e-01
6.040000000000000000e+02,8.666264333132166486e-01
6.050000000000000000e+02,7.968014484007241993e-01
6.060000000000000000e+02,5.704888352444176247e-01
6.070000000000000000e+02,7.638503319251659374e-01
6.080000000000000000e+02,9.691007845503922802e-01
6.090000000000000000e+02,9.088714544357272551e-01
6.100000000000000000e+02,6.863608931804465740e-01
6.110000000000000000e+02,4.520217260108629898e-01
6.120000000000000000e+02,7.467712733856366469e-01
6.130000000000000000e+02,6.963789981894991099e-01
6.140000000000000000e+02,6.032589016294508388e-01
6.150000000000000000e+02,5.200362100181049607e-01
6.160000000000000000e+02,3.113458056729028200e-01
6.170000000000000000e+02,8.937839468919733799e-02
6.180000000000000000e+02,7.555823777911889472e-02
6.190000000000000000e+02,1.010259505129752627e-01
6.200000000000000000e+02,1.569100784550392369e-01
6.210000000000000000e+02,1.670488835244417491e-01
6.220000000000000000e+02,8.364514182257090646e-02
6.230000000000000000e+02,5.697042848521424036e-02
6.240000000000000000e+02,3.283041641520820925e-02
6.250000000000000000e+02,9.535304767652384023e-03
6.260000000000000000e+02,9.595654797827398233e-03
6.270000000000000000e+02,3.958961979480989796e-02
6.280000000000000000e+02,3.196137598068798935e-01
6.290000000000000000e+02,6.368738684369341652e-01
6.300000000000000000e+02,9.578756789378394254e-01
6.310000000000000000e+02,6.304164152082075701e-01
6.320000000000000000e+02,3.699456849728424701e-01
6.330000000000000000e+02,3.937839468919734354e-01
6.340000000000000000e+02,3.822570911285455564e-01
6.350000000000000000e+02,2.053108026554013310e-01
6.360000000000000000e+02,9.680144840072420209e-02
6.370000000000000000e+02,9.245624622812310955e-02
6.380000000000000000e+02,8.955944477972238582e-02
6.390000000000000000e+02,9.046469523234761112e-02
6.400000000000000000e+02,1.137598068799034468e-01
6.410000000000000000e+02,1.925769462884731331e-01
6.420000000000000000e+02,2.498491249245624601e-01
6.430000000000000000e+02,2.343995171997586002e-01
6.440000000000000000e+02,1.916716958358479217e-01
6.450000000000000000e+02,2.535304767652383773e-01
6.460000000000000000e+02,2.973445986722993428e-01
6.470000000000000000e+02,3.349426674713337215e-01
6.480000000000000000e+02,4.818346409173204781e-01
6.490000000000000000e+02,8.681955340977670632e-01
6.500000000000000000e+02,6.832830416415208719e-01
6.510000000000000000e+02,3.897404948702474226e-01
6.520000000000000000e+02,7.881713940856970024e-02
6.530000000000000000e+02,2.293301146650573302e-02
6.540000000000000000e+02,1.303560651780325853e-02
6.550000000000000000e+02,9.354254677127337922e-03
6.560000000000000000e+02,1.104405552202776183e-02
6.570000000000000000e+02,1.056125528062763948e-02
6.580000000000000000e+02,3.675316837658419017e-02
6.590000000000000000e+02,2.805672902836451321e-01
6.600000000000000000e+02,5.467712733856366913e-01
6.610000000000000000e+02,7.246831623415811441e-01
6.620000000000000000e+02,9.433916716958358206e-01
6.630000000000000000e+02,8.875678937839468485e-01
6.640000000000000000e+02,7.742305371152685689e-01
6.650000000000000000e+02,8.467109233554617198e-01
6.660000000000000000e+02,8.587205793602896708e-01
6.670000000000000000e+02,7.535304767652384328e-01
6.680000000000000000e+02,7.760410380205190473e-01
6.690000000000000000e+02,7.748340374170187284e-01
6.700000000000000000e+02,9.020519010259505643e-01
6.710000000000000000e+02,9.660229330114664670e-01
6.720000000000000000e+02,9.517199758599879100e-01
6.730000000000000000e+02,7.794206397103198292e-01
6.740000000000000000e+02,7.246228123114061281e-01
6.750000000000000000e+02,6.500905250452625461e-01
6.760000000000000000e+02,3.713940856970428528e-01
6.770000000000000000e+02,5.968617984308992597e-01
6.780000000000000000e+02,6.579360289680145080e-01
6.790000000000000000e+02,6.737477368738684635e-01
6.800000000000000000e+02,5.695232347616173696e-01
6.810000000000000000e+02,6.575135787567893964e-01
6.820000000000000000e+02,5.996982498491248981e-01
6.830000000000000000e+02,3.004828002414001165e-01
6.840000000000000000e+02,3.479782739891369991e-01
6.850000000000000000e+02,4.289076644538322158e-01
6.860000000000000000e+02,3.324079662039831073e-01
6.870000000000000000e+02,2.180446590223295011e-01
6.880000000000000000e+02,5.474351237175618667e-01
6.890000000000000000e+02,5.803258901629451127e-01
6.900000000000000000e+02,7.815328907664453872e-01
6.910000000000000000e+02,8.496680748340373901e-01
6.920000000000000000e+02,6.621605310802655131e-01
6.930000000000000000e+02,8.377187688593844550e-01
6.940000000000000000e+02,9.385636692818346560e-01
6.950000000000000000e+02,8.374170187085093753e-01
6.960000000000000000e+02,5.420036210018105427e-01
6.970000000000000000e+02,2.345202172601086321e-01
6.980000000000000000e+02,3.763427881713941048e-01
6.990000000000000000e+02,4.618587809293904778e-01
7.000000000000000000e+02,5.523838261919130632e-01
7.010000000000000000e+02,5.176222088111044339e-01
7.020000000000000000e+02,9.851538925769462995e-01
7.030000000000000000e+02,8.791188895594447272e-01
7.040000000000000000e+02,7.970428485214242631e-01
7.050000000000000000e+02,7.442365721182860883e-01
7.060000000000000000e+02,8.126735063367531708e-01
7.070000000000000000e+02,8.516596258298129163e-01
7.080000000000000000e+02,6.114665057332528963e-01
7.090000000000000000e+02,1.908871454435727144e-01
7.100000000000000000e+02,2.547374773687386962e-01
7.110000000000000000e+02,2.292697646348823282e-01
7.120000000000000000e+02,3.174411587205793750e-01
7.130000000000000000e+02,2.739287869643934892e-01
7.140000000000000000e+02,2.315027157513578626e-01
7.150000000000000000e+02,5.220277610138805008e-02
7.160000000000000000e+02,3.729631864815932674e-02
7.170000000000000000e+02,1.478575739287869666e-02
7.180000000000000000e+02,2.860591430295715207e-02
7.190000000000000000e+02,3.174411587205793611e-02
7.200000000000000000e+02,1.931200965600482766e-01
7.210000000000000000e+02,6.120096560048280399e-01
7.220000000000000000e+02,8.339770669885334664e-01
7.230000000000000000e+02,4.937839468919734687e-01
7.240000000000000000e+02,2.102595051297525552e-01
7.250000000000000000e+02,1.540132770066384993e-01
7.260000000000000000e+02,2.281834640917320411e-01
7.270000000000000000e+02,3.777308388654194160e-01
7.280000000000000000e+02,3.491852745926373180e-01
7.290000000000000000e+02,5.343995171997586446e-01
7.300000000000000000e+02,4.876885938442969137e-01
7.310000000000000000e+02,4.224502112251056207e-01
7.320000000000000000e+02,3.936632468316234035e-01
7.330000000000000000e+02,4.445986722993361395e-01
7.340000000000000000e+02,2.952323476161737847e-01
7.350000000000000000e+02,1.970428485214242575e-01
7.360000000000000000e+02,3.491249245624623021e-01
7.370000000000000000e+02,4.854556427278213793e-01
7.380000000000000000e+02,7.902232951116475723e-01
7.390000000000000000e+02,8.432709716354858109e-01
7.400000000000000000e+02,3.815328907664453650e-01
7.410000000000000000e+02,6.688593844296921720e-01
7.420000000000000000e+02,7.838261919130959932e-01
7.430000000000000000e+02,8.887748943874471674e-01
7.440000000000000000e+02,7.479179239589619499e-01
7.450000000000000000e+02,8.500905250452625017e-01
7.460000000000000000e+02,8.533494266747133628e-01
7.470000000000000000e+02,6.059746529873264453e-01
7.480000000000000000e+02,1.756789378394689183e-01
7.490000000000000000e+02,1.859384429692214902e-01
7.500000000000000000e+02,6.718768859384429692e-01
7.510000000000000000e+02,7.913699456849728753e-01
7.520000000000000000e+02,9.392878696439348474e-01
7.530000000000000000e+02,8.692214846107423343e-01
7.540000000000000000e+02,8.594447797223898622e-01
7.550000000000000000e+02,6.805672902836451543e-01
7.560000000000000000e+02,9.813518406759202950e-01
7.570000000000000000e+02,8.558237779118889055e-01
7.580000000000000000e+02,9.818346409173204226e-01
7.590000000000000000e+02,9.205793602896801264e-01
7.600000000000000000e+02,8.241400120700060894e-01
7.610000000000000000e+02,9.654194327097163075e-01
7.620000000000000000e+02,4.628243814121907329e-01
7.630000000000000000e+02,5.867229933614966919e-01
7.640000000000000000e+02,5.511768255884127443e-01
7.650000000000000000e+02,4.033192516596258437e-01
7.660000000000000000e+02,1.832830416415208163e-01
7.670000000000000000e+02,4.170187085093542412e-01
7.680000000000000000e+02,4.998189499094749522e-01
7.690000000000000000e+02,3.574532287266143360e-01
7.700000000000000000e+02,5.093542546771273605e-01
7.710000000000000000e+02,5.485214242607121538e-01
7.720000000000000000e+02,4.363910681955340820e-01
7.730000000000000000e+02,2.525648762824381222e-01
7.740000000000000000e+02,1.729631864815932285e-01
7.750000000000000000e+02,2.360893180446590189e-01
7.760000000000000000e+02,2.712130356065178272e-01
7.770000000000000000e+02,2.592637296318648366e-01
7.780000000000000000e+02,6.951116475558237751e-01
7.790000000000000000e+02,9.188895594447796800e-01
7.800000000000000000e+02,7.952926976463488007e-01
7.810000000000000000e+02,5.697646348823174334e-01
7.820000000000000000e+02,5.879903439951720268e-01
7.830000000000000000e+02,7.828002414001207221e-01
7.840000000000000000e+02,9.709112854556427585e-01
7.850000000000000000e+02,7.598672299336149960e-01
7.860000000000000000e+02,3.888352444176221834e-01
7.870000000000000000e+02,4.727821363910681973e-01
7.880000000000000000e+02,4.216053108026553975e-01
7.890000000000000000e+02,5.348823174411587722e-01
7.900000000000000000e+02,7.113458056729028423e-01
7.910000000000000000e+02,7.285455642727821646e-01
7.920000000000000000e+02,9.751961375980687796e-01
7.930000000000000000e+02,9.748943874471936999e-01
7.940000000000000000e+02,9.758599879299939550e-01
7.950000000000000000e+02,9.601689800844900313e-01
7.960000000000000000e+02,9.071816535908268087e-01
7.970000000000000000e+02,7.105009052504526190e-01
7.980000000000000000e+02,5.570307785153892910e-01
7.990000000000000000e+02,4.061557030778515376e-01
8.000000000000000000e+02,2.785757392878696614e-01
8.010000000000000000e+02,1.362703681351840612e-01
8.020000000000000000e+02,1.951719975859987910e-01
8.030000000000000000e+02,1.593240796620398192e-01
8.040000000000000000e+02,1.605310802655401381e-01
8.050000000000000000e+02,3.527459263729632033e-01
8.060000000000000000e+02,7.334942667471333611e-01
8.070000000000000000e+02,8.243814121907060422e-01
8.080000000000000000e+02,3.438141219070609544e-01
8.090000000000000000e+02,3.584791792395896487e-02
8.100000000000000000e+02,1.605310802655401242e-02
8.110000000000000000e+02,3.783946891973446330e-02
8.120000000000000000e+02,3.497284248642124060e-01
8.130000000000000000e+02,6.176825588412794277e-01
8.140000000000000000e+02,8.665057332528666167e-01
8.150000000000000000e+02,9.592637296318647921e-01
8.160000000000000000e+02,9.902232951116475279e-01
8.170000000000000000e+02,4.378394689197344647e-01
8.180000000000000000e+02,2.978273989136994704e-01
8.190000000000000000e+02,1.567290283645141891e-01
8.200000000000000000e+02,4.182257091128545323e-02
8.210000000000000000e+02,4.809897404948702132e-02
8.220000000000000000e+02,5.787567893783946565e-02
8.230000000000000000e+02,2.902232951116475723e-01
8.240000000000000000e+02,5.173808086904043702e-01
8.250000000000000000e+02,9.454435727217863628e-01
8.260000000000000000e+02,7.120096560048280177e-01
8.270000000000000000e+02,5.514182257091128081e-01
8.280000000000000000e+02,6.337356668678334470e-01
8.290000000000000000e+02,6.886541943270971800e-01
8.300000000000000000e+02,9.710319855159927904e-01
8.310000000000000000e+02,7.267954133977067022e-01
8.320000000000000000e+02,6.776704888352443890e-01
8.330000000000000000e+02,7.224502112251056651e-01
8.340000000000000000e+02,5.171997585998793223e-01
8.350000000000000000e+02,9.193120096560047916e-01
8.360000000000000000e+02,8.322872661436330199e-01
8.370000000000000000e+02,7.623415811707905387e-01
8.380000000000000000e+02,6.472540736270367967e-01
8.390000000000000000e+02,6.018708509354254721e-01
8.400000000000000000e+02,7.792395896197947813e-01
8.410000000000000000e+02,9.835244417622208690e-01
8.420000000000000000e+02,8.319855159927580512e-01
8.430000000000000000e+02,3.879299939649969997e-01
8.440000000000000000e+02,4.343391671695835954e-01
8.450000000000000000e+02,3.529873264936632671e-01
8.460000000000000000e+02,2.601689800844900202e-01
8.470000000000000000e+02,1.216656608328304107e-01
8.480000000000000000e+02,2.282438141219070571e-01
8.490000000000000000e+02,3.670488835244417603e-01
8.500000000000000000e+02,5.957151478575739567e-01
8.510000000000000000e+02,9.932407966203983252e-01
8.520000000000000000e+02,6.442969221484611264e-01
8.530000000000000000e+02,5.978877489438744197e-01
8.540000000000000000e+02,7.879299939649969664e-01
8.550000000000000000e+02,8.382015691007845826e-01
8.560000000000000000e+02,9.678334339167169453e-01
8.570000000000000000e+02,5.345805672902836925e-01
8.580000000000000000e+02,7.604103802051901395e-01
8.590000000000000000e+02,7.826795413397706902e-01
8.600000000000000000e+02,9.990947495473747608e-01
8.610000000000000000e+02,7.922148461074230985e-01
8.620000000000000000e+02,4.999396499698249841e-01
8.630000000000000000e+02,3.654797827398913457e-01
8.640000000000000000e+02,3.024140012070006267e-01
8.650000000000000000e+02,1.616173808086903974e-01
8.660000000000000000e+02,1.315027157513578848e-01
8.670000000000000000e+02,1.264936632468316169e-01
8.680000000000000000e+02,2.377791188895594376e-01
8.690000000000000000e+02,5.283645141822570501e-01
8.700000000000000000e+02,9.143029571514785792e-01
8.710000000000000000e+02,5.622812311406155672e-01
8.720000000000000000e+02,5.709112854556427225e-02
8.730000000000000000e+02,7.905853952926976055e-03
8.740000000000000000e+02,1.991550995775498000e-03
8.750000000000000000e+02,2.232951116475558311e-03
8.760000000000000000e+02,3.439951719975859867e-03
8.770000000000000000e+02,5.853952926976463411e-03
8.780000000000000000e+02,2.371756185878092990e-02
8.790000000000000000e+02,1.354254677127338657e-01
8.800000000000000000e+02,3.395896197948098938e-01
8.810000000000000000e+02,5.136994568497283975e-01
8.820000000000000000e+02,7.062160531080265979e-01
8.830000000000000000e+02,5.809293904646952722e-01
8.840000000000000000e+02,3.754375377187688656e-01
8.850000000000000000e+02,1.450211225105612622e-01
8.860000000000000000e+02,6.753168376584188504e-02
8.870000000000000000e+02,2.383826191913095832e-02
8.880000000000000000e+02,4.514182257091128858e-02
8.890000000000000000e+02,3.977066988533494579e-02
8.900000000000000000e+02,1.571514785757393007e-01
8.910000000000000000e+02,3.887145443572721515e-01
8.920000000000000000e+02,6.126735063367532153e-01
8.930000000000000000e+02,5.847314423657211657e-01
8.940000000000000000e+02,8.357272178636089288e-01
8.950000000000000000e+02,8.318044659022330034e-01
8.960000000000000000e+02,9.154496077248038821e-01
8.970000000000000000e+02,8.544960772480386657e-01
8.980000000000000000e+02,6.018105009052504561e-01
8.990000000000000000e+02,8.080869040434519868e-02
9.000000000000000000e+02,4.465902232951116796e-02
